"agency_cd","site_no","date","water_temp_C","water_temp_code","discharge_cfs","discharge_code","gage_height_ft","gage_height_code","conductivity_uScm","conductivity_code","dissolved_oxygen_mgL","dissolved_oxygen_code","turbidity_ntu","turbidity_code","salinity_psu","salinity_code","pH","pH_code"
"USGS","07374000",2014-01-10,NA,NA,672000,"A",27.75,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.95,"A"
"USGS","07374000",2014-01-11,NA,NA,666000,"A",27.51,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.96,"A"
"USGS","07374000",2014-01-12,NA,NA,658000,"A",27.09,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.99,"A"
"USGS","07374000",2014-01-13,NA,NA,647000,"A",26.58,"A",NA,NA,NA,NA,NA,NA,NA,NA,1,"A"
"USGS","07374000",2014-01-14,NA,NA,633000,"A",25.92,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.98,"A"
"USGS","07374000",2014-01-15,NA,NA,620000,"A",25.34,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.98,"A"
"USGS","07374000",2014-01-16,NA,NA,607000,"A",24.75,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.96,"A"
"USGS","07374000",2014-01-17,NA,NA,596000,"A",24.22,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.92,"A"
"USGS","07374000",2014-01-18,NA,NA,583000,"A",23.62,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.9,"A"
"USGS","07374000",2014-01-19,NA,NA,573000,"A",23.15,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.88,"A"
"USGS","07374000",2014-01-20,NA,NA,567000,"A",22.89,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.88,"A"
"USGS","07374000",2014-01-21,NA,NA,566000,"A",22.8,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.9,"A"
"USGS","07374000",2014-01-22,NA,NA,565000,"A",22.78,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.94,"A"
"USGS","07374000",2014-01-23,NA,NA,570000,"A",23,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.96,"A"
"USGS","07374000",2014-01-24,NA,NA,579000,"A",23.45,"A",NA,NA,NA,NA,NA,NA,NA,NA,1,"A"
"USGS","07374000",2014-01-25,NA,NA,587000,"A",23.79,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.04,"A"
"USGS","07374000",2014-01-26,NA,NA,592000,"A",24.05,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.04,"A"
"USGS","07374000",2014-01-27,NA,NA,595000,"A",24.18,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.05,"A"
"USGS","07374000",2014-01-28,NA,NA,587000,"A",23.8,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.1,"A"
"USGS","07374000",2014-01-29,NA,NA,567000,"A",22.89,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.13,"A"
"USGS","07374000",2014-01-30,NA,NA,539000,"A",21.57,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.12,"A"
"USGS","07374000",2014-01-31,NA,NA,508000,"A",20.14,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.11,"A"
"USGS","07374000",2014-02-01,NA,NA,480000,"A",18.83,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.1,"A"
"USGS","07374000",2014-02-02,NA,NA,451000,"A",17.47,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.09,"A"
"USGS","07374000",2014-02-03,NA,NA,428000,"A",16.4,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.08,"A"
"USGS","07374000",2014-02-04,NA,NA,405000,"A",15.33,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.09,"A"
"USGS","07374000",2014-02-05,NA,NA,387000,"A",14.5,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.07,"A"
"USGS","07374000",2014-02-06,NA,NA,373000,"A",13.85,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.11,"A"
"USGS","07374000",2014-02-07,NA,NA,374000,"A",13.9,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.1,"A"
"USGS","07374000",2014-02-08,NA,NA,381000,"A",14.24,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.08,"A"
"USGS","07374000",2014-02-09,NA,NA,392000,"A",14.75,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.04,"A"
"USGS","07374000",2014-02-10,NA,NA,407000,"A",15.45,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.03,"A"
"USGS","07374000",2014-02-11,NA,NA,429000,"A",16.45,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.97,"A"
"USGS","07374000",2014-02-12,NA,NA,468000,"A",18.28,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.97,"A"
"USGS","07374000",2014-02-13,NA,NA,5e+05,"A",19.74,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.97,"A"
"USGS","07374000",2014-02-14,NA,NA,524000,"A",20.88,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.02,"A"
"USGS","07374000",2014-02-15,NA,NA,546000,"A",21.87,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.06,"A"
"USGS","07374000",2014-02-16,NA,NA,565000,"A",22.78,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.06,"A"
"USGS","07374000",2014-02-17,NA,NA,581000,"A",23.53,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.07,"A"
"USGS","07374000",2014-02-18,NA,NA,591000,"A",23.99,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.07,"A"
"USGS","07374000",2014-02-19,NA,NA,589000,"A",23.88,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.06,"A"
"USGS","07374000",2014-02-20,NA,NA,574000,"A",23.19,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.02,"A"
"USGS","07374000",2014-02-21,NA,NA,567000,"A",22.88,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.94,"A"
"USGS","07374000",2014-02-22,NA,NA,543000,"A",21.76,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.93,"A"
"USGS","07374000",2014-02-23,NA,NA,515000,"A",20.46,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.92,"A"
"USGS","07374000",2014-02-24,NA,NA,489000,"A",19.25,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.96,"A"
"USGS","07374000",2014-02-25,NA,NA,471000,"A",18.4,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.98,"A"
"USGS","07374000",2014-02-26,NA,NA,464000,"A",18.08,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.96,"A"
"USGS","07374000",2014-02-27,NA,NA,460000,"A",17.9,"A",NA,NA,NA,NA,NA,NA,NA,NA,0.97,"A"
"USGS","07374000",2014-02-28,NA,NA,462000,"A",17.98,"A",NA,NA,NA,NA,NA,NA,NA,NA,1,"A"
"USGS","07374000",2014-03-01,NA,NA,476000,"A",18.62,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.04,"A"
"USGS","07374000",2014-03-02,NA,NA,502000,"A",19.86,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.08,"A"
"USGS","07374000",2014-03-03,NA,NA,530000,"A",21.15,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.13,"A"
"USGS","07374000",2014-03-04,NA,NA,553000,"A",22.22,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.21,"A"
"USGS","07374000",2014-03-05,NA,NA,578000,"A",23.36,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.32,"A"
"USGS","07374000",2014-03-06,NA,NA,598000,"A",24.32,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.35,"A"
"USGS","07374000",2014-03-07,NA,NA,614000,"A",25.06,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.27,"A"
"USGS","07374000",2014-03-08,NA,NA,626000,"A",25.62,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.17,"A"
"USGS","07374000",2014-03-09,NA,NA,633000,"A",25.96,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.1,"A"
"USGS","07374000",2014-03-10,NA,NA,636000,"A",26.07,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.05,"A"
"USGS","07374000",2014-03-11,NA,NA,636000,"A",26.08,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.04,"A"
"USGS","07374000",2014-03-12,NA,NA,632000,"A",25.9,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.04,"A"
"USGS","07374000",2014-03-13,NA,NA,622000,"A",25.42,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.06,"A"
"USGS","07374000",2014-03-14,NA,NA,612000,"A",24.95,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.08,"A"
"USGS","07374000",2014-03-15,NA,NA,601000,"A",24.45,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.12,"A"
"USGS","07374000",2014-03-16,NA,NA,592000,"A",24.03,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.14,"A"
"USGS","07374000",2014-03-17,NA,NA,579000,"A",23.41,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.15,"A"
"USGS","07374000",2014-03-18,NA,NA,568000,"A",22.91,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.16,"A"
"USGS","07374000",2014-03-19,NA,NA,561000,"A",22.6,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.14,"A"
"USGS","07374000",2014-03-20,NA,NA,559000,"A",22.49,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.13,"A"
"USGS","07374000",2014-03-21,NA,NA,557000,"A",22.4,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.14,"A"
"USGS","07374000",2014-03-22,NA,NA,554000,"A",22.26,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.11,"A"
"USGS","07374000",2014-03-23,NA,NA,553000,"A",22.2,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.1,"A"
"USGS","07374000",2014-03-24,NA,NA,552000,"A",22.15,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.12,"A"
"USGS","07374000",2014-03-25,NA,NA,551000,"A",22.11,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.19,"A"
"USGS","07374000",2014-03-26,NA,NA,548000,"A",21.99,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.33,"A"
"USGS","07374000",2014-03-27,NA,NA,539000,"A",21.57,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.38,"A"
"USGS","07374000",2014-03-28,NA,NA,534000,"A",21.31,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.31,"A"
"USGS","07374000",2014-03-29,NA,NA,555000,"A",22.32,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.26,"A"
"USGS","07374000",2014-03-30,NA,NA,559000,"A",22.48,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.16,"A"
"USGS","07374000",2014-03-31,NA,NA,551000,"A",22.14,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.15,"A"
"USGS","07374000",2014-04-01,NA,NA,549000,"A",22.02,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.22,"A"
"USGS","07374000",2014-04-02,NA,NA,549000,"A",22.02,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.29,"A"
"USGS","07374000",2014-04-03,NA,NA,544000,"A",21.78,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.32,"A"
"USGS","07374000",2014-04-04,NA,NA,536000,"A",21.43,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.33,"A"
"USGS","07374000",2014-04-05,NA,NA,531000,"A",21.19,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.34,"A"
"USGS","07374000",2014-04-06,NA,NA,526000,"A",20.97,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.32,"A"
"USGS","07374000",2014-04-07,NA,NA,534000,"A",21.32,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.29,"A"
"USGS","07374000",2014-04-08,NA,NA,555000,"A",22.33,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.36,"A"
"USGS","07374000",2014-04-09,NA,NA,575000,"A",23.23,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.29,"A"
"USGS","07374000",2014-04-10,NA,NA,597000,"A",24.25,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.24,"A"
"USGS","07374000",2014-04-11,NA,NA,626000,"A",25.62,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.34,"A"
"USGS","07374000",2014-04-12,NA,NA,654000,"A",26.93,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.4,"A"
"USGS","07374000",2014-04-13,NA,NA,680000,"A",27.99,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.44,"A"
"USGS","07374000",2014-04-14,NA,NA,711000,"A",28.92,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.43,"A"
"USGS","07374000",2014-04-15,NA,NA,745000,"A",29.8,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.36,"A"
"USGS","07374000",2014-04-16,NA,NA,772000,"A",30.47,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.22,"A"
"USGS","07374000",2014-04-17,NA,NA,792000,"A",30.96,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.16,"A"
"USGS","07374000",2014-04-18,NA,NA,810000,"A",31.4,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.13,"A"
"USGS","07374000",2014-04-19,NA,NA,827000,"A",31.81,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.14,"A"
"USGS","07374000",2014-04-20,NA,NA,840000,"A",32.11,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.16,"A"
"USGS","07374000",2014-04-21,NA,NA,849000,"A",32.34,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.19,"A"
"USGS","07374000",2014-04-22,NA,NA,855000,"A",32.49,"A",318,"A",NA,NA,NA,NA,NA,NA,1.19,"A"
"USGS","07374000",2014-04-23,NA,NA,856000,"A",32.5,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.2,"A"
"USGS","07374000",2014-04-24,16.3,"A",849000,"A",32.34,"A",317,"A",NA,NA,NA,NA,74,"A",1.22,"A"
"USGS","07374000",2014-04-25,NA,NA,838000,"A",32.07,"A",NA,NA,NA,NA,NA,NA,NA,NA,1.21,"A"
"USGS","07374000",2014-04-26,17.2,"A",818000,"A",31.59,"A",324,"A",NA,NA,0.2,"A",64.8,"A",1.21,"A"
"USGS","07374000",2014-04-27,17.7,"A",794000,"A",31.01,"A",331,"A",NA,NA,0.2,"A",60.4,"A",1.21,"A"
"USGS","07374000",2014-04-28,18.1,"A",767000,"A",30.34,"A",341,"A",NA,NA,0.2,"A",60.9,"A",1.21,"A"
"USGS","07374000",2014-04-29,18.5,"A",736000,"A",29.57,"A",346,"A",NA,NA,0.2,"A",58.2,"A",1.22,"A"
"USGS","07374000",2014-04-30,18.8,"A",707000,"A",28.81,"A",353,"A",NA,NA,0.2,"A",57.8,"A",1.21,"A"
"USGS","07374000",2014-05-01,18.9,"A",676000,"A",27.88,"A",360,"A",NA,NA,0.2,"A",60.5,"A",1.21,"A"
"USGS","07374000",2014-05-02,18.9,"A",655000,"A",26.95,"A",368,"A",NA,NA,0.2,"A",65.4,"A",1.25,"A"
"USGS","07374000",2014-05-03,18.9,"A",633000,"A",25.93,"A",382,"A",NA,NA,0.2,"A",68.1,"A",1.28,"A"
"USGS","07374000",2014-05-04,18.9,"A",612000,"A",24.97,"A",390,"A",NA,NA,0.2,"A",73.8,"A",1.32,"A"
"USGS","07374000",2014-05-05,18.9,"A",604000,"A",24.6,"A",386,"A",NA,NA,0.2,"A",77.2,"A",1.41,"A"
"USGS","07374000",2014-05-06,18.7,"A",610000,"A",24.86,"A",396,"A",NA,NA,0.2,"A",77.3,"A",1.57,"A"
"USGS","07374000",2014-05-07,18.5,"A",622000,"A",25.45,"A",396,"A",NA,NA,0.2,"A",84.6,"A",1.65,"A"
"USGS","07374000",2014-05-08,18.5,"A",634000,"A",26,"A",380,"A",NA,NA,0.2,"A",97,"A",1.58,"A"
"USGS","07374000",2014-05-09,18.8,"A",647000,"A",26.59,"A",352,"A",NA,NA,0.2,"A",93.5,"A",1.38,"A"
"USGS","07374000",2014-05-10,19,"A",664000,"A",27.41,"A",340,"A",NA,NA,0.2,"A",94.6,"A",1.26,"A"
"USGS","07374000",2014-05-11,19.2,"A",674000,"A",27.83,"A",345,"A",NA,NA,0.2,"A",85.9,"A",NA,NA
"USGS","07374000",2014-05-12,19.4,"A",686000,"A",28.22,"A",348,"A",NA,NA,0.2,"A",84.9,"A",NA,NA
"USGS","07374000",2014-05-13,19.8,"A",694000,"A",28.44,"A",348,"A",NA,NA,0.2,"A",84.3,"A",NA,NA
"USGS","07374000",2014-05-14,20.2,"A",697000,"A",28.54,"A",344,"A",NA,NA,0.2,"A",80.6,"A",NA,NA
"USGS","07374000",2014-05-15,20.2,"A",694000,"A",28.44,"A",351,"A",NA,NA,0.2,"A",85.7,"A",NA,NA
"USGS","07374000",2014-05-16,20.4,"A",688000,"A",28.28,"A",346,"A",NA,NA,0.2,"A",88.4,"A",NA,NA
"USGS","07374000",2014-05-17,20.5,"A",681000,"A",28.06,"A",346,"A",NA,NA,0.2,"A",84.2,"A",NA,NA
"USGS","07374000",2014-05-18,20.7,"A",673000,"A",27.78,"A",343,"A",NA,NA,0.2,"A",69.2,"A",NA,NA
"USGS","07374000",2014-05-19,20.9,"A",665000,"A",27.45,"A",341,"A",NA,NA,0.2,"A",65.1,"A",NA,NA
"USGS","07374000",2014-05-20,21.1,"A",657000,"A",27.08,"A",340,"A",NA,NA,0.2,"A",65,"A",NA,NA
"USGS","07374000",2014-05-21,21.3,"A",649000,"A",26.7,"A",336,"A",NA,NA,0.2,"A",NA,NA,NA,NA
"USGS","07374000",2014-05-22,21.3,"A",644000,"A",26.46,"A",342,"A",NA,NA,0.2,"A",NA,NA,NA,NA
"USGS","07374000",2014-05-23,21.2,"A",642000,"A",26.37,"A",345,"A",NA,NA,0.2,"A",NA,NA,NA,NA
"USGS","07374000",2014-05-24,21.1,"A",642000,"A",26.37,"A",345,"A",NA,NA,0.2,"A",NA,NA,NA,NA
"USGS","07374000",2014-05-25,21.3,"A",644000,"A",26.47,"A",343,"A",NA,NA,0.2,"A",NA,NA,NA,NA
"USGS","07374000",2014-05-26,21.7,"A",648000,"A",26.64,"A",340,"A",NA,NA,0.2,"A",NA,NA,NA,NA
"USGS","07374000",2014-05-27,21.8,"A",652000,"A",26.82,"A",345,"A",NA,NA,0.2,"A",61,"A",NA,NA
"USGS","07374000",2014-05-28,22,"A",666000,"A",27.46,"A",343,"A",7.1,"A",0.2,"A",62.6,"A",1.45,"A"
"USGS","07374000",2014-05-29,22,"A",677000,"A",27.9,"A",348,"A",7,"A",0.2,"A",71,"A",1.43,"A"
"USGS","07374000",2014-05-30,22.1,"A",680000,"A",28.03,"A",355,"A",6.8,"A",0.2,"A",89.3,"A",1.47,"A"
"USGS","07374000",2014-05-31,22.4,"A",683000,"A",28.13,"A",362,"A",6.8,"A",0.2,"A",84.5,"A",1.56,"A"
"USGS","07374000",2014-06-01,22.6,"A",685000,"A",28.2,"A",363,"A",6.8,"A",0.2,"A",72.6,"A",1.66,"A"
"USGS","07374000",2014-06-02,22.8,"A",683000,"A",28.12,"A",363,"A",6.7,"A",0.2,"A",64.5,"A",1.75,"A"
"USGS","07374000",2014-06-03,23,"A",675000,"A",27.85,"A",359,"A",6.6,"A",0.2,"A",65,"A",1.88,"A"
"USGS","07374000",2014-06-04,23.4,"A",663000,"A",27.33,"A",357,"A",6.5,"A",0.2,"A",64.3,"A",1.94,"A"
"USGS","07374000",2014-06-05,23.9,"A",648000,"A",26.65,"A",357,"A",6.4,"A",0.2,"A",62.7,"A",1.96,"A"
"USGS","07374000",2014-06-06,24.6,"A",631000,"A",25.86,"A",357,"A",6.3,"A",0.2,"A",58,"A",1.97,"A"
"USGS","07374000",2014-06-07,25.2,"A",612000,"A",24.97,"A",360,"A",6.2,"A",0.2,"A",54.9,"A",1.95,"A"
"USGS","07374000",2014-06-08,25.8,"A",591000,"A",23.96,"A",364,"A",6.2,"A",0.2,"A",50.9,"A",1.91,"A"
"USGS","07374000",2014-06-09,26.2,"A",566000,"A",22.84,"A",359,"A",6.2,"A",0.2,"A",51.6,"A",1.88,"A"
"USGS","07374000",2014-06-10,26.3,"A",551000,"A",22.12,"A",362,"A",6.4,"A",0.2,"A",48.5,"A",1.84,"A"
"USGS","07374000",2014-06-11,26.5,"A",547000,"A",21.94,"A",370,"A",6.4,"A",0.2,"A",41.6,"A",1.85,"A"
"USGS","07374000",2014-06-12,26.4,"A",552000,"A",22.16,"A",371,"A",6.4,"A",0.2,"A",50.2,"A",1.84,"A"
"USGS","07374000",2014-06-13,26.1,"A",565000,"A",22.77,"A",363,"A",6.4,"A",0.2,"A",48.1,"A",1.76,"A"
"USGS","07374000",2014-06-14,26,"A",588000,"A",23.84,"A",353,"A",6.4,"A",0.2,"A",54.4,"A",1.67,"A"
"USGS","07374000",2014-06-15,26.1,"A",608000,"A",24.76,"A",344,"A",6.2,"A",0.2,"A",67.7,"A",1.6,"A"
"USGS","07374000",2014-06-16,26.1,"A",621000,"A",25.4,"A",345,"A",6.1,"A",0.2,"A",76,"A",1.54,"A"
"USGS","07374000",2014-06-17,26.2,"A",632000,"A",25.88,"A",342,"A",6,"A",0.2,"A",75.9,"A",1.48,"A"
"USGS","07374000",2014-06-18,26.4,"A",640000,"A",26.26,"A",338,"A",5.9,"A",0.2,"A",77.2,"A",1.5,"A"
"USGS","07374000",2014-06-19,26.5,"A",648000,"A",26.67,"A",343,"A",5.8,"A",0.2,"A",97.9,"A",1.54,"A"
"USGS","07374000",2014-06-20,26.6,"A",656000,"A",27.04,"A",350,"A",5.7,"A",0.2,"A",169,"A",1.49,"A"
"USGS","07374000",2014-06-21,26.9,"A",658000,"A",27.13,"A",340,"A",5.6,"A",0.2,"A",200,"A",NA,NA
"USGS","07374000",2014-06-22,27.1,"A",658000,"A",27.12,"A",332,"A",5.6,"A",0.2,"A",208,"A",NA,NA
"USGS","07374000",2014-06-23,27,"A",655000,"A",26.95,"A",322,"A",5.6,"A",NA,NA,210,"A",NA,NA
"USGS","07374000",2014-06-24,27,"A",647000,"A",26.62,"A",319,"A",5.6,"A",0.2,"A",195,"A",NA,NA
"USGS","07374000",2014-06-25,27,"A",636000,"A",26.06,"A",334,"A",5.7,"A",0.2,"A",159,"A",1.63,"A"
"USGS","07374000",2014-06-26,27.1,"A",620000,"A",25.32,"A",330,"A",5.8,"A",0.2,"A",137,"A",1.64,"A"
"USGS","07374000",2014-06-27,27,"A",604000,"A",24.61,"A",340,"A",5.8,"A",0.2,"A",122,"A",1.62,"A"
"USGS","07374000",2014-06-28,26.9,"A",587000,"A",23.8,"A",340,"A",5.9,"A",0.2,"A",103,"A",1.63,"A"
"USGS","07374000",2014-06-29,27.3,"A",567000,"A",22.87,"A",350,"A",5.9,"A",0.2,"A",91.6,"A",1.66,"A"
"USGS","07374000",2014-06-30,27.7,"A",548000,"A",21.99,"A",362,"A",6,"A",0.2,"A",85.6,"A",1.71,"A"
"USGS","07374000",2014-07-01,27.9,"A",534000,"A",21.32,"A",376,"A",6.1,"A",0.2,"A",76,"A",1.82,"A"
"USGS","07374000",2014-07-02,28.3,"A",526000,"A",20.96,"A",398,"A",6.2,"A",0.2,"A",66.7,"A",1.86,"A"
"USGS","07374000",2014-07-03,28.4,"A",526000,"A",20.94,"A",401,"A",6.3,"A",0.2,"A",60.4,"A",1.88,"A"
"USGS","07374000",2014-07-04,28.6,"A",529000,"A",21.12,"A",416,"A",6.3,"A",0.2,"A",57.4,"A",1.92,"A"
"USGS","07374000",2014-07-05,28.4,"A",537000,"A",21.49,"A",430,"A",6.3,"A",0.2,"A",61.9,"A",1.98,"A"
"USGS","07374000",2014-07-06,28.1,"A",545000,"A",21.87,"A",404,"A",6.1,"A",0.2,"A",82,"A",1.9,"A"
"USGS","07374000",2014-07-07,28.2,"A",554000,"A",22.25,"A",403,"A",6,"A",0.2,"A",104,"A",1.95,"A"
"USGS","07374000",2014-07-08,28.1,"A",560000,"A",22.56,"A",389,"A",6,"A",0.2,"A",119,"A",2.16,"A"
"USGS","07374000",2014-07-09,28,"A",561000,"A",22.6,"A",405,"A",6,"A",0.2,"A",126,"A",2.41,"A"
"USGS","07374000",2014-07-10,28.1,"A",559000,"A",22.51,"A",385,"A",6.1,"A",0.2,"A",121,"A",2.61,"A"
"USGS","07374000",2014-07-11,28.3,"A",557000,"A",22.39,"A",386,"A",6.2,"A",0.2,"A",112,"A",2.78,"A"
"USGS","07374000",2014-07-12,28.4,"A",553000,"A",22.21,"A",384,"A",6.1,"A",0.2,"A",102,"A",2.81,"A"
"USGS","07374000",2014-07-13,28.4,"A",548000,"A",21.97,"A",376,"A",6.2,"A",0.2,"A",81.2,"A",2.82,"A"
"USGS","07374000",2014-07-14,28.4,"A",540000,"A",21.61,"A",383,"A",6.2,"A",0.2,"A",72.9,"A",2.92,"A"
"USGS","07374000",2014-07-15,28.6,"A",537000,"A",21.45,"A",386,"A",6.2,"A",0.2,"A",65.6,"A",2.98,"A"
"USGS","07374000",2014-07-16,28.6,"A",537000,"A",21.47,"A",399,"A",6.2,"A",0.2,"A",69,"A",3.05,"A"
"USGS","07374000",2014-07-17,28.4,"A",533000,"A",21.28,"A",400,"A",6.2,"A",0.2,"A",84.6,"A",3.03,"A"
"USGS","07374000",2014-07-18,28,"A",539000,"A",21.57,"A",398,"A",6.3,"A",0.2,"A",91.6,"A",2.84,"A"
"USGS","07374000",2014-07-19,27.8,"A",546000,"A",21.87,"A",390,"A",6.3,"A",0.2,"A",95.7,"A",2.86,"A"
"USGS","07374000",2014-07-20,27.5,"A",550000,"A",22.09,"A",391,"A",6.3,"A",0.2,"A",90.4,"A",2.85,"A"
"USGS","07374000",2014-07-21,27.3,"A",556000,"A",22.34,"A",401,"A",6.3,"A",0.2,"A",89.8,"A",2.9,"A"
"USGS","07374000",2014-07-22,27,"A",559000,"A",22.47,"A",396,"A",6.3,"A",0.2,"A",102,"A",2.91,"A"
"USGS","07374000",2014-07-23,26.9,"A",559000,"A",22.5,"A",393,"A",6.3,"A",0.2,"A",109,"A",2.92,"A"
"USGS","07374000",2014-07-24,27,"A",558000,"A",22.47,"A",389,"A",6.2,"A",0.2,"A",110,"A",2.99,"A"
"USGS","07374000",2014-07-25,27.3,"A",553000,"A",22.2,"A",392,"A",6.2,"A",0.2,"A",101,"A",3.03,"A"
"USGS","07374000",2014-07-26,27.7,"A",542000,"A",21.71,"A",397,"A",6.1,"A",0.2,"A",89.8,"A",2.97,"A"
"USGS","07374000",2014-07-27,28.2,"A",530000,"A",21.13,"A",401,"A",6.2,"A",0.2,"A",77.4,"A",2.92,"A"
"USGS","07374000",2014-07-28,28.5,"A",515000,"A",20.43,"A",419,"A",6.2,"A",0.2,"A",65.6,"A",2.84,"A"
"USGS","07374000",2014-07-29,28.6,"A",498000,"A",19.65,"A",417,"A",6.2,"A",0.2,"A",57.2,"A",2.75,"A"
"USGS","07374000",2014-07-30,28.5,"A",480000,"A",18.81,"A",430,"A",6.3,"A",0.2,"A",53,"A",2.7,"A"
"USGS","07374000",2014-07-31,28.5,"A",459000,"A",17.83,"A",439,"A",6.3,"A",0.2,"A",52.2,"A",2.66,"A"
"USGS","07374000",2014-08-01,28.3,"A",438000,"A",16.88,"A",471,"A",6.3,"A",0.2,"A",53.3,"A",2.55,"A"
"USGS","07374000",2014-08-02,27.9,"A",420000,"A",16.02,"A",455,"A",6.3,"A",0.2,"A",51.5,"A",2.43,"A"
